id_lot;nb_piece;typologie;prix_tva_reduite;prix_tva_normale;prix_HT;prix_m2_HT;prix_m2_TTC;surface;etage;orientation;exterieur;balcony;garden;parking;nom_programme;ville;departement;date_fin_programme;adresse_entiere;promoteur;date_extraction
87_2_Rsidencedel'Orangerie_Bouygues;4;Appartement;;456500;380416.67;4329.31;5195.17;87.87;2;SO;FALSE;FALSE;FALSE;1;Rsidence de l'Orangerie;Sucy-en-Brie;94;aout 2024;14 RUE MAURICE BERTEAUX 94370 Sucy-en-Brie;Bouygues;08/11/2021
83_5_Rsidencedel'Orangerie_Bouygues;4;Appartement;;477500;397916.67;4768.32;5721.99;83.45;5;E;FALSE;FALSE;FALSE;1;Rsidence de l'Orangerie;Sucy-en-Brie;94;aout 2024;14 RUE MAURICE BERTEAUX 94370 Sucy-en-Brie;Bouygues;08/11/2021
91_6_Rsidencedel'Orangerie_Bouygues;4;Appartement;;580500;483750;5286.89;6344.26;91.5;6;SO;FALSE;FALSE;FALSE;1;Rsidence de l'Orangerie;Sucy-en-Brie;94;aout 2024;14 RUE MAURICE BERTEAUX 94370 Sucy-en-Brie;Bouygues;08/11/2021
98_4_Rsidencedel'Orangerie_Bouygues;4;Appartement;;605500;504583.33;5122.15;6146.58;98.51;4;S;FALSE;FALSE;FALSE;1;Rsidence de l'Orangerie;Sucy-en-Brie;94;aout 2024;14 RUE MAURICE BERTEAUX 94370 Sucy-en-Brie;Bouygues;08/11/2021
33_2_PRISME_Bouygues;1;Appartement;;158000;131666.67;3989.9;4787.88;33;2;Traversant;FALSE;FALSE;FALSE;1;PRISME;Cergy;95;mai 2023;ZAC DES LINANDES LOT K1 95000 Cergy;Bouygues;08/11/2021
72_0_PRISME_Bouygues;3;Appartement;232979;264999.8104;220833.18;3067.13;3680.55;72;0;Traversant;FALSE;FALSE;FALSE;1;PRISME;Cergy;95;mai 2023;ZAC DES LINANDES LOT K1 95000 Cergy;Bouygues;08/11/2021
76_0_PRISME_Bouygues;3;Appartement;241771;275000.1896;229166.82;2991.73;3590.08;76.6;0;Traversant;FALSE;FALSE;FALSE;1;PRISME;Cergy;95;mai 2023;ZAC DES LINANDES LOT K1 95000 Cergy;Bouygues;08/11/2021
80_1_PRISME_Bouygues;4;Appartement;259354;294999.8104;245833.18;3046.26;3655.51;80.7;1;Traversant;FALSE;FALSE;FALSE;1;PRISME;Cergy;95;mai 2023;ZAC DES LINANDES LOT K1 95000 Cergy;Bouygues;08/11/2021
78_1_PRISME_Bouygues;4;Appartement;262871;299000.1896;249166.82;3190.36;3828.43;78.1;1;Traversant;FALSE;FALSE;FALSE;1;PRISME;Cergy;95;mai 2023;ZAC DES LINANDES LOT K1 95000 Cergy;Bouygues;08/11/2021
80_1__1_PRISME_Bouygues;4;Appartement;268146;305000.1896;254166.82;3177.09;3812.5;80;1;Traversant;FALSE;FALSE;FALSE;1;PRISME;Cergy;95;mai 2023;ZAC DES LINANDES LOT K1 95000 Cergy;Bouygues;08/11/2021
76_2_PRISME_Bouygues;4;Appartement;269904;306999.8104;255833.18;3326.83;3992.2;76.9;2;Traversant;FALSE;FALSE;FALSE;1;PRISME;Cergy;95;mai 2023;ZAC DES LINANDES LOT K1 95000 Cergy;Bouygues;08/11/2021
79_0_PRISME_Bouygues;4;Appartement;272542;310000.3791;258333.65;3261.79;3914.15;79.2;0;Traversant;FALSE;FALSE;FALSE;1;PRISME;Cergy;95;mai 2023;ZAC DES LINANDES LOT K1 95000 Cergy;Bouygues;08/11/2021
85_2_PRISME_Bouygues;4;Appartement;276938;315000.5687;262500.47;3063.02;3675.62;85.7;2;Traversant;FALSE;FALSE;FALSE;1;PRISME;Cergy;95;mai 2023;ZAC DES LINANDES LOT K1 95000 Cergy;Bouygues;08/11/2021
90_2_PRISME_Bouygues;5;Appartement;298038;339000.5687;282500.47;3135.41;3762.49;90.1;2;Traversant;FALSE;FALSE;FALSE;1;PRISME;Cergy;95;mai 2023;ZAC DES LINANDES LOT K1 95000 Cergy;Bouygues;08/11/2021
109_DOMAINEDELAFAVIERE_Bouygues;5;Appartement;;485000;404166.67;3681.27;4417.52;109.79;0;S;FALSE;FALSE;FALSE;1;DOMAINE DE LA FAVIERE;Crespi̬res;78;novembre 2023;Rue d'Herbeville 78121 Crespi̬res;Bouygues;08/11/2021
109__1_DOMAINEDELAFAVIERE_Bouygues;5;Appartement;;488000;406666.67;3704.04;4444.85;109.79;0;S;FALSE;FALSE;FALSE;1;DOMAINE DE LA FAVIERE;Crespi̬res;78;novembre 2023;Rue d'Herbeville 78121 Crespi̬res;Bouygues;08/11/2021
150_DOMAINEDELAFAVIERE_Bouygues;6;Appartement;;654000;545000;3614.54;4337.45;150.78;0;SE;FALSE;FALSE;FALSE;1;DOMAINE DE LA FAVIERE;Crespi̬res;78;novembre 2023;Rue d'Herbeville 78121 Crespi̬res;Bouygues;08/11/2021
159_DOMAINEDELAFAVIERE_Bouygues;6;Appartement;;688000;573333.33;3585.35;4302.42;159.91;0;S;FALSE;FALSE;FALSE;1;DOMAINE DE LA FAVIERE;Crespi̬res;78;novembre 2023;Rue d'Herbeville 78121 Crespi̬res;Bouygues;08/11/2021
87_8_OCTEO_Bouygues;4;Appartement;208363;237000.5687;197500.47;2267.77;2721.33;87.09;8;S;FALSE;TRUE;FALSE;0;OCTEO;Caen;14;novembre 2022;Avenue d'Harcourt 14000 Caen;Bouygues;08/11/2021
29_3_Allure_Bouygues;1;Appartement;;171000;142500;4812.56;5775.08;29.61;3;NO;FALSE;FALSE;FALSE;0;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
29_2_Allure_Bouygues;1;Appartement;;175000;145833.33;4925.14;5910.17;29.61;2;NO;FALSE;FALSE;FALSE;0;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
30_2_Allure_Bouygues;1;Appartement;;176000;146666.67;4800.87;5761.05;30.55;2;O;FALSE;FALSE;FALSE;0;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
35_2_Allure_Bouygues;1;Appartement;;183000;152500;4270.51;5124.61;35.71;2;N;FALSE;FALSE;FALSE;0;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
36_1_Allure_Bouygues;1;Appartement;;188000;156666.67;4259.56;5111.47;36.78;1;E;FALSE;FALSE;FALSE;0;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
30_1_Allure_Bouygues;1;Appartement;;193000;160833.33;5264.59;6317.51;30.55;1;O;TRUE;FALSE;FALSE;0;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
35_1_Allure_Bouygues;1;Appartement;;194000;161666.67;4527.21;5432.65;35.71;1;N;TRUE;FALSE;FALSE;0;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
35_3_Allure_Bouygues;1;Appartement;;195000;162500;4550.55;5460.66;35.71;3;N;FALSE;FALSE;FALSE;0;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
37_1_Allure_Bouygues;2;Appartement;;198000;165000;4441.45;5329.74;37.15;1;NE;TRUE;FALSE;FALSE;0;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
36_3_Allure_Bouygues;1;Appartement;;199000;165833.33;4508.79;5410.55;36.78;3;E;FALSE;FALSE;FALSE;0;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
39_1_Allure_Bouygues;2;Appartement;;199000;165833.33;4216.46;5059.75;39.33;1;NE;TRUE;FALSE;FALSE;0;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
37_2_Allure_Bouygues;2;Appartement;;201000;167500;4508.75;5410.5;37.15;2;NE;FALSE;TRUE;FALSE;0;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
39_1__1_Allure_Bouygues;2;Appartement;;202000;168333.33;4281.11;5137.33;39.32;1;NE;TRUE;FALSE;FALSE;0;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
36_2_Allure_Bouygues;1;Appartement;;203000;169166.67;4599.42;5519.3;36.78;2;E;FALSE;FALSE;FALSE;0;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
39_2_Allure_Bouygues;2;Appartement;;208000;173333.33;4346.37;5215.65;39.88;2;N;FALSE;TRUE;FALSE;0;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
37_3_Allure_Bouygues;2;Appartement;;;;;;37.15;3;NE;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
43_1_Allure_Bouygues;2;Appartement;;217000;180833.33;4136.17;4963.4;43.72;1;N;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
39_2__1_Allure_Bouygues;2;Appartement;;218000;181666.67;4620.21;5544.25;39.32;2;NE;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
39_2__2_Allure_Bouygues;2;Appartement;;218000;181666.67;4619.04;5542.84;39.33;2;NE;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
38_1_Allure_Bouygues;2;Appartement;;222000;185000;4771.73;5726.08;38.77;1;S;TRUE;FALSE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
39_3_Allure_Bouygues;2;Appartement;;223000;185833.33;4738.23;5685.87;39.22;3;N;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
39_3__1_Allure_Bouygues;2;Appartement;;223000;185833.33;4726.18;5671.41;39.32;3;NE;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
39_3__2_Allure_Bouygues;2;Appartement;;223000;185833.33;4724.98;5669.97;39.33;3;NE;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
43_1__1_Allure_Bouygues;2;Appartement;;226000;188333.33;4358.56;5230.27;43.21;1;NE;TRUE;FALSE;FALSE;0;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
43_2_Allure_Bouygues;2;Appartement;;227000;189166.67;4326.78;5192.13;43.72;2;N;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
40_4_Allure_Bouygues;2;Appartement;;230000;191666.67;4783.3;5739.96;40.07;4;N;FALSE;FALSE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
43_2__1_Allure_Bouygues;2;Appartement;;231000;192500;4457.05;5348.46;43.19;2;NE;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
40_5_Allure_Bouygues;2;Appartement;;236000;196666.67;4908.08;5889.69;40.07;5;N;FALSE;FALSE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
43_3_Allure_Bouygues;2;Appartement;;237000;197500;4572.82;5487.38;43.19;3;NE;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
43_1__2_Allure_Bouygues;2;Appartement;;240000;200000;4546.49;5455.79;43.99;1;O;TRUE;FALSE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
48_1_Allure_Bouygues;2;Appartement;;243000;202500;4180.43;5016.52;48.44;1;NO;TRUE;FALSE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
48_2_Allure_Bouygues;2;Appartement;;245000;204166.67;4214.84;5057.8;48.44;2;NO;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
43_2__2_Allure_Bouygues;2;Appartement;;246000;205000;4660.15;5592.18;43.99;2;O;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
48_3_Allure_Bouygues;2;Appartement;;257000;214166.67;4421.28;5305.53;48.44;3;NO;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
57_1_Allure_Bouygues;3;Appartement;;301000;250833.33;4369.16;5242.99;57.41;1;S;TRUE;FALSE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
63_1_Allure_Bouygues;3;Appartement;;309000;257500;4055.76;4866.91;63.49;1;E;TRUE;FALSE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
57_2_Allure_Bouygues;3;Appartement;;309000;257500;4485.28;5382.34;57.41;2;S;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
63_2_Allure_Bouygues;3;Appartement;;313000;260833.33;4108.26;4929.91;63.49;2;E;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
63_3_Allure_Bouygues;3;Appartement;;322000;268333.33;4226.39;5071.66;63.49;3;E;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
58_2_Allure_Bouygues;3;Appartement;;323000;269166.67;4576.11;5491.33;58.82;2;S;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
58_3_Allure_Bouygues;3;Appartement;;329000;274166.67;4661.11;5593.34;58.82;3;S;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
65_1_Allure_Bouygues;3;Appartement;;332000;276666.67;4254.45;5105.34;65.03;1;SE;FALSE;FALSE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
65_2_Allure_Bouygues;3;Appartement;;336000;280000;4305.71;5166.85;65.03;2;SE;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
64_2_Allure_Bouygues;3;Appartement;;343000;285833.33;4404.89;5285.87;64.89;2;O;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
71_4_Allure_Bouygues;3;Appartement;;371000;309166.67;4354.46;5225.35;71;4;SE;TRUE;FALSE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
64_1_Allure_Bouygues;3;Appartement;;379000;315833.33;4867.21;5840.65;64.89;1;O;TRUE;FALSE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
70_4_Allure_Bouygues;3;Appartement;;386000;321666.67;4562.65;5475.18;70.5;4;N;TRUE;FALSE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
71_5_Allure_Bouygues;3;Appartement;;398000;331666.67;4671.36;5605.63;71;5;SE;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
70_5_Allure_Bouygues;3;Appartement;;402000;335000;4751.77;5702.13;70.5;5;N;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
71_6_Allure_Bouygues;3;Appartement;;409000;340833.33;4800.47;5760.56;71;6;SE;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
73_5_Allure_Bouygues;3;Appartement;;414000;345000;4693.24;5631.89;73.51;5;S;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
70_6_Allure_Bouygues;3;Appartement;;417000;347500;4929.08;5914.89;70.5;6;N;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
73_4_Allure_Bouygues;3;Appartement;;427000;355833.33;4840.61;5808.73;73.51;4;S;TRUE;FALSE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
85_1_Allure_Bouygues;4;Appartement;;451000;375833.33;4397.25;5276.71;85.47;1;S;TRUE;FALSE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
83_2_Allure_Bouygues;4;Appartement;;474000;395000;4743.04;5691.64;83.28;2;SO;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
85_2_Allure_Bouygues;4;Appartement;;490000;408333.33;4777.5;5733.01;85.47;2;S;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
85_3_Allure_Bouygues;4;Appartement;;501000;417500;4884.75;5861.71;85.47;3;S;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
125_5_Allure_Bouygues;4;Appartement;;731000;609166.67;4843.5;5812.2;125.77;5;S;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
125_4_Allure_Bouygues;4;Appartement;;748000;623333.33;4956.14;5947.36;125.77;4;S;TRUE;FALSE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
134_4_Allure_Bouygues;4;Appartement;;769000;640833.33;4753.25;5703.9;134.82;4;SO;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
125_6_Allure_Bouygues;4;Appartement;;818000;681666.67;5419.95;6503.94;125.77;6;S;FALSE;TRUE;FALSE;1;Allure;Caen;14;mai 2024;36 BOULEVARD ARISTIDE BRIAND 14000 Caen;Bouygues;08/11/2021
26_4_Duo_Bouygues;1;Appartement;;114000;95000;3628.72;4354.47;26.18;4;N;FALSE;FALSE;FALSE;0;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
26_4__1_Duo_Bouygues;1;Appartement;;129000;107500;4064.27;4877.13;26.45;4;S;TRUE;FALSE;FALSE;0;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
32_Duo_Bouygues;1;Appartement;;131000;109166.67;3317.13;3980.55;32.91;0;S;TRUE;FALSE;FALSE;0;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
33_Duo_Bouygues;1;Appartement;;141000;117500;3528.53;4234.23;33.3;0;S;TRUE;FALSE;FALSE;0;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
41_Duo_Bouygues;2;Appartement;;145000;120833.33;2887.3;3464.76;41.85;0;N;FALSE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
39_2_Duo_Bouygues;2;Appartement;;146000;121666.67;3114.87;3737.84;39.06;2;N;TRUE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
39_3_Duo_Bouygues;2;Appartement;;146000;121666.67;3114.87;3737.84;39.06;3;N;TRUE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
42_3_Duo_Bouygues;2;Appartement;;151000;125833.33;2957.31;3548.77;42.55;3;N;TRUE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
42_1_Duo_Bouygues;2;Appartement;;157000;130833.33;3064.73;3677.68;42.69;1;N;FALSE;TRUE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
38_Duo_Bouygues;2;Appartement;;159000;132500;3430.86;4117.04;38.62;0;S;TRUE;FALSE;FALSE;0;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
42_4_Duo_Bouygues;2;Appartement;;159000;132500;3113.98;3736.78;42.55;4;N;TRUE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
42_2_Duo_Bouygues;2;Appartement;;161000;134166.67;3142.81;3771.38;42.69;2;NO;FALSE;TRUE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
40_Duo_Bouygues;2;Maison;;162000;135000;3311.26;3973.51;40.77;;S;TRUE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
38_2_Duo_Bouygues;2;Appartement;;163000;135833.33;3517.18;4220.61;38.62;2;S;TRUE;FALSE;FALSE;0;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
41_3_Duo_Bouygues;2;Appartement;;163000;135833.33;3260.52;3912.63;41.66;3;O;TRUE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
43_1_Duo_Bouygues;2;Appartement;;;;;;43.28;1;S;TRUE;TRUE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
47_Duo_Bouygues;2;Maison;;174000;145000;3050.7;3660.85;47.53;;SO;TRUE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
61_1_Duo_Bouygues;3;Appartement;;193000;160833.33;2627.14;3152.56;61.22;1;NE;TRUE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
56_Duo_Bouygues;3;Appartement;;195000;162500;2889.92;3467.9;56.23;0;S;FALSE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
61_2_Duo_Bouygues;3;Appartement;;198000;165000;2695.2;3234.24;61.22;2;NE;TRUE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
61_1__1_Duo_Bouygues;3;Appartement;;199000;165833.33;2675.59;3210.71;61.98;1;O;TRUE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
56_2_Duo_Bouygues;3;Appartement;;199000;165833.33;2949.2;3539.04;56.23;2;S;TRUE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
56_3_Duo_Bouygues;3;Appartement;;206000;171666.67;3052.94;3663.52;56.23;3;S;TRUE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
61_2__1_Duo_Bouygues;3;Appartement;;207000;172500;2783.16;3339.79;61.98;2;O;TRUE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
55_2_Duo_Bouygues;3;Appartement;;208000;173333.33;3101.88;3722.26;55.88;2;S;TRUE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
58_Duo_Bouygues;3;Maison;;209000;174166.67;2979.75;3575.71;58.45;;S;TRUE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
61_1__2_Duo_Bouygues;3;Appartement;;212000;176666.67;2874.03;3448.84;61.47;1;S;TRUE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
61_3_Duo_Bouygues;3;Appartement;;213000;177500;2863.83;3436.59;61.98;3;O;TRUE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
58_1_Duo_Bouygues;3;Appartement;;214000;178333.33;3051.04;3661.25;58.45;1;S;TRUE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
62_1_Duo_Bouygues;3;Appartement;;217000;180833.33;2896.58;3475.89;62.43;1;SO;TRUE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
61_4_Duo_Bouygues;3;Appartement;;218000;181666.67;2931.05;3517.26;61.98;4;O;TRUE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
61_3__1_Duo_Bouygues;3;Appartement;;223000;185833.33;3023.15;3627.79;61.47;3;S;TRUE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
62_2_Duo_Bouygues;3;Appartement;;223000;185833.33;2976.67;3572;62.43;2;SO;TRUE;FALSE;FALSE;1;Duo;Caen;14;mai 2024;AVENUE D HARCOURT 14000 Caen;Bouygues;08/11/2021
